"GEO_ID","NAME","P012001","P012002","P012003","P012004","P012005","P012006","P012007","P012008","P012009","P012010","P012011","P012012","P012013","P012014","P012015","P012016","P012017","P012018","P012019","P012020","P012021","P012022","P012023","P012024","P012025","P012026","P012027","P012028","P012029","P012030","P012031","P012032","P012033","P012034","P012035","P012036","P012037","P012038","P012039","P012040","P012041","P012042","P012043","P012044","P012045","P012046","P012047","P012048","P012049"
"id","Geographic Area Name","Total","Total!!Male","Total!!Male!!Under 5 years","Total!!Male!!5 to 9 years","Total!!Male!!10 to 14 years","Total!!Male!!15 to 17 years","Total!!Male!!18 and 19 years","Total!!Male!!20 years","Total!!Male!!21 years","Total!!Male!!22 to 24 years","Total!!Male!!25 to 29 years","Total!!Male!!30 to 34 years","Total!!Male!!35 to 39 years","Total!!Male!!40 to 44 years","Total!!Male!!45 to 49 years","Total!!Male!!50 to 54 years","Total!!Male!!55 to 59 years","Total!!Male!!60 and 61 years","Total!!Male!!62 to 64 years","Total!!Male!!65 and 66 years","Total!!Male!!67 to 69 years","Total!!Male!!70 to 74 years","Total!!Male!!75 to 79 years","Total!!Male!!80 to 84 years","Total!!Male!!85 years and over","Total!!Female","Total!!Female!!Under 5 years","Total!!Female!!5 to 9 years","Total!!Female!!10 to 14 years","Total!!Female!!15 to 17 years","Total!!Female!!18 and 19 years","Total!!Female!!20 years","Total!!Female!!21 years","Total!!Female!!22 to 24 years","Total!!Female!!25 to 29 years","Total!!Female!!30 to 34 years","Total!!Female!!35 to 39 years","Total!!Female!!40 to 44 years","Total!!Female!!45 to 49 years","Total!!Female!!50 to 54 years","Total!!Female!!55 to 59 years","Total!!Female!!60 and 61 years","Total!!Female!!62 to 64 years","Total!!Female!!65 and 66 years","Total!!Female!!67 to 69 years","Total!!Female!!70 to 74 years","Total!!Female!!75 to 79 years","Total!!Female!!80 to 84 years","Total!!Female!!85 years and over"
"1000000US550250002011027","Block 1027, Block Group 1, Census Tract 2.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250002011028","Block 1028, Block Group 1, Census Tract 2.01, Dane County, Wisconsin","49","25","2","5","0","0","0","0","0","0","0","3","3","1","0","2","2","1","1","1","1","2","0","1","0","24","4","2","1","0","1","0","0","0","1","3","1","1","0","2","4","0","1","1","0","2","0","0","0"
"1000000US550250002011029","Block 1029, Block Group 1, Census Tract 2.01, Dane County, Wisconsin","39","19","1","0","3","0","0","0","1","0","0","0","1","0","0","3","1","0","2","2","1","1","3","0","0","20","1","1","1","1","0","1","0","0","0","0","1","2","1","0","1","3","2","0","0","0","4","0","1"
"1000000US550250002011030","Block 1030, Block Group 1, Census Tract 2.01, Dane County, Wisconsin","55","27","3","0","1","1","1","0","0","1","2","4","0","0","1","1","1","1","2","1","1","1","2","2","1","28","0","3","2","2","0","0","0","0","1","1","2","0","1","2","3","2","2","0","2","1","2","2","0"
"1000000US550250002011031","Block 1031, Block Group 1, Census Tract 2.01, Dane County, Wisconsin","20","9","1","0","0","1","0","0","0","0","2","1","0","1","0","2","0","0","0","0","0","0","0","1","0","11","1","0","0","0","0","0","0","0","2","1","0","1","1","0","2","0","0","0","0","0","1","0","2"
"1000000US550250002011032","Block 1032, Block Group 1, Census Tract 2.01, Dane County, Wisconsin","32","19","2","1","3","1","1","0","0","1","3","1","0","3","0","0","1","0","1","0","0","1","0","0","0","13","0","1","1","0","0","0","0","0","2","0","0","2","1","2","1","1","0","0","0","2","0","0","0"
"1000000US550250002011033","Block 1033, Block Group 1, Census Tract 2.01, Dane County, Wisconsin","54","24","2","0","1","1","1","0","0","0","1","0","2","0","3","2","2","1","1","0","1","1","4","1","0","30","0","0","2","2","0","0","1","2","0","0","2","0","2","2","6","0","1","0","1","3","2","1","3"
"1000000US550250002011034","Block 1034, Block Group 1, Census Tract 2.01, Dane County, Wisconsin","44","18","1","0","0","1","0","0","0","0","0","0","1","2","0","3","2","1","1","0","1","2","1","1","1","26","1","3","3","0","1","0","0","0","0","0","0","2","2","3","1","2","2","0","2","0","2","2","0"
"1000000US550250002012000","Block 2000, Block Group 2, Census Tract 2.01, Dane County, Wisconsin","428","205","4","17","19","14","5","3","1","6","3","4","9","14","19","14","24","8","10","6","7","4","6","5","3","223","4","10","13","10","7","2","1","9","7","7","10","27","15","20","27","8","8","10","9","6","5","6","2"
"1000000US550250002012001","Block 2001, Block Group 2, Census Tract 2.01, Dane County, Wisconsin","16","5","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","11","0","0","2","2","0","0","0","0","0","0","1","1","2","0","1","0","0","0","0","0","0","1","1"
"1000000US550250002012002","Block 2002, Block Group 2, Census Tract 2.01, Dane County, Wisconsin","32","15","0","0","1","0","0","0","0","1","0","1","0","1","4","3","2","1","0","0","0","1","0","0","0","17","1","0","1","0","0","0","0","0","1","2","1","1","2","2","2","0","0","1","0","1","1","0","1"
"1000000US550250002012003","Block 2003, Block Group 2, Census Tract 2.01, Dane County, Wisconsin","35","15","0","0","1","1","0","0","0","0","0","2","1","0","4","3","1","0","0","0","0","1","1","0","0","20","2","1","0","0","0","0","0","0","1","0","1","2","1","4","3","0","0","0","0","3","2","0","0"
"1000000US550250002012004","Block 2004, Block Group 2, Census Tract 2.01, Dane County, Wisconsin","29","11","0","1","0","0","0","0","0","0","0","1","2","0","0","1","0","0","2","0","1","2","1","0","0","18","0","3","0","0","0","0","0","0","0","1","2","0","2","1","1","0","1","1","1","2","1","1","1"
"1000000US550250002012005","Block 2005, Block Group 2, Census Tract 2.01, Dane County, Wisconsin","34","17","0","4","2","0","0","0","0","0","0","0","2","2","1","0","1","1","1","1","1","0","1","0","0","17","0","0","1","0","0","0","0","0","0","1","3","1","2","1","4","1","0","0","0","1","2","0","0"
"1000000US550250002012006","Block 2006, Block Group 2, Census Tract 2.01, Dane County, Wisconsin","72","36","1","5","3","4","2","0","0","0","0","1","1","3","2","3","7","0","0","0","1","0","2","1","0","36","2","3","7","0","0","1","1","0","0","0","3","4","2","3","4","1","1","0","0","2","0","1","1"
"1000000US550250002012007","Block 2007, Block Group 2, Census Tract 2.01, Dane County, Wisconsin","50","27","1","2","3","3","0","1","0","0","0","1","1","1","0","3","3","1","0","1","0","3","2","1","0","23","0","1","1","0","0","0","0","0","1","0","0","2","2","3","3","0","1","1","1","4","2","0","1"
"1000000US550250002012008","Block 2008, Block Group 2, Census Tract 2.01, Dane County, Wisconsin","39","20","1","1","1","2","0","0","0","2","1","0","0","2","1","2","1","0","3","0","0","3","0","0","0","19","1","0","0","0","1","0","0","0","1","1","0","3","1","2","2","0","2","0","1","3","0","1","0"
"1000000US550250002012009","Block 2009, Block Group 2, Census Tract 2.01, Dane County, Wisconsin","174","97","2","3","4","0","0","0","1","7","29","9","4","8","12","2","5","3","3","0","1","2","1","1","0","77","6","3","2","2","2","0","2","8","6","8","6","3","4","6","4","1","5","2","2","2","0","2","1"
"1000000US550250002012010","Block 2010, Block Group 2, Census Tract 2.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250002021000","Block 1000, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","69","34","0","0","2","1","1","0","0","1","0","0","1","1","2","4","7","4","2","1","1","4","2","0","0","35","0","2","3","1","1","0","0","0","0","0","0","0","6","5","5","2","3","0","1","2","3","0","1"
"1000000US550250002021001","Block 1001, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","50","22","0","3","3","0","0","0","0","0","0","0","1","2","2","2","3","1","3","0","1","1","0","0","0","28","1","3","5","0","0","0","0","0","0","1","0","5","0","4","3","2","1","0","1","1","1","0","0"
"1000000US550250002021002","Block 1002, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","148","71","2","6","8","4","2","0","0","0","0","1","3","5","6","5","10","2","6","0","2","3","3","2","1","77","4","6","3","6","2","0","0","1","1","1","5","7","5","9","5","2","5","3","4","4","3","0","1"
"1000000US550250002021003","Block 1003, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","41","19","1","1","1","1","2","0","0","3","0","0","0","3","1","1","2","0","2","0","0","1","0","0","0","22","3","1","4","2","0","0","0","2","0","1","0","0","2","2","2","1","2","0","0","0","0","0","0"
"1000000US550250002021004","Block 1004, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","87","42","0","2","6","2","0","0","1","0","0","0","1","3","3","8","5","2","3","0","3","0","2","0","1","45","2","3","3","3","2","0","0","1","0","0","1","3","3","6","4","3","3","0","3","1","1","2","1"
"1000000US550250002021005","Block 1005, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","25","12","0","2","0","0","0","0","0","0","0","1","0","1","1","0","1","0","0","1","2","3","0","0","0","13","0","2","1","0","0","0","0","0","1","0","1","2","0","0","1","1","0","2","1","1","0","0","0"
"1000000US550250002021006","Block 1006, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","143","63","0","8","1","2","0","0","1","1","6","6","3","5","4","6","4","0","6","1","2","3","3","1","0","80","6","1","1","3","2","0","1","6","8","2","5","3","7","5","8","5","6","0","1","5","3","0","2"
"1000000US550250002021007","Block 1007, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","67","34","2","1","6","1","0","1","0","1","1","1","3","0","4","2","7","0","2","1","0","0","1","0","0","33","1","4","2","3","0","0","0","0","0","1","3","2","3","2","6","3","0","1","1","1","0","0","0"
"1000000US550250002021008","Block 1008, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","35","13","0","1","2","0","0","0","0","1","4","1","0","1","0","0","1","0","0","0","0","1","0","1","0","22","1","1","0","0","0","0","0","2","2","3","1","1","3","1","2","0","1","0","0","1","1","2","0"
"1000000US550250002021009","Block 1009, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","51","25","1","1","4","0","0","1","0","1","0","0","1","1","5","0","6","0","4","0","0","0","0","0","0","26","1","1","2","3","1","0","0","0","0","0","1","2","3","2","7","2","1","0","0","0","0","0","0"
"1000000US550250002021010","Block 1010, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","64","36","0","2","5","2","0","0","0","1","0","0","0","2","3","2","3","1","1","1","3","4","3","2","1","28","0","2","0","2","0","0","0","0","0","0","1","1","2","4","2","1","2","2","1","3","2","3","0"
"1000000US550250002021011","Block 1011, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","38","18","2","1","1","0","0","0","0","0","1","0","0","3","1","1","1","1","1","0","0","2","2","1","0","20","0","0","2","1","0","0","0","0","0","0","1","1","1","3","1","1","1","0","2","1","0","4","1"
"1000000US550250002021012","Block 1012, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","75","39","2","1","3","2","0","0","0","1","1","1","1","1","3","4","3","0","4","2","0","5","2","2","1","36","2","3","2","0","0","0","0","0","0","1","1","1","4","4","1","3","2","0","3","3","3","2","1"
"1000000US550250002021013","Block 1013, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","42","22","4","1","2","1","0","0","0","0","1","1","0","2","0","1","2","1","1","0","0","1","3","0","1","20","1","0","3","1","0","0","0","0","1","1","0","3","1","3","1","0","1","0","0","2","0","0","2"
"1000000US550250002021014","Block 1014, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","107","52","0","6","7","1","1","0","0","2","0","0","1","5","4","7","0","2","2","2","2","4","3","2","1","55","1","2","6","10","2","1","0","0","1","0","1","3","9","1","3","0","6","1","1","5","1","0","1"
"1000000US550250002021015","Block 1015, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","50","28","0","3","5","1","0","0","1","0","0","1","0","2","2","2","2","3","1","3","1","1","0","0","0","22","0","3","3","0","1","0","0","0","0","0","0","3","2","2","2","2","2","1","1","0","0","0","0"
"1000000US550250002021016","Block 1016, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","36","19","0","4","2","0","0","0","0","2","2","0","1","3","1","2","1","0","0","0","0","0","0","1","0","17","3","0","1","0","0","0","1","0","1","0","3","1","1","2","0","0","1","1","0","0","0","1","1"
"1000000US550250002021017","Block 1017, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","31","16","2","0","0","0","0","0","0","0","1","0","1","1","0","0","2","1","1","0","0","0","6","1","0","15","1","1","0","0","0","0","0","0","0","0","1","1","0","2","2","1","0","0","0","1","5","0","0"
"1000000US550250002021018","Block 1018, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","26","15","3","3","0","1","1","0","0","0","1","1","1","0","1","0","1","0","0","1","1","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","1","1","0","2","0","1"
"1000000US550250002021019","Block 1019, Block Group 1, Census Tract 2.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250002022000","Block 2000, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","99","52","1","2","7","5","0","0","2","1","0","1","1","1","5","5","3","0","3","0","3","5","6","0","1","47","0","2","5","1","2","0","0","0","0","0","1","5","3","5","4","1","3","1","2","5","3","1","3"
"1000000US550250002022001","Block 2001, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","60","28","2","0","4","3","1","0","0","0","0","1","0","4","0","2","2","2","1","0","1","2","2","0","1","32","1","2","2","3","1","0","0","0","0","1","0","4","1","3","4","1","1","0","3","0","4","0","1"
"1000000US550250002022002","Block 2002, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","26","14","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","0","1","1","0","2","12","1","0","0","1","0","0","0","0","0","0","0","1","0","1","1","0","1","1","1","2","0","2","0"
"1000000US550250002022003","Block 2003, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","84","38","2","5","3","3","0","1","0","0","2","1","3","3","2","3","3","0","3","2","0","1","0","0","1","46","0","4","6","5","2","0","1","2","1","0","2","2","6","6","3","1","1","1","1","0","1","1","0"
"1000000US550250002022004","Block 2004, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","78","32","1","1","3","0","0","0","0","0","1","1","1","4","2","3","4","1","3","2","0","0","2","3","0","46","3","5","4","1","1","0","0","0","1","2","1","5","2","3","4","0","4","2","0","2","2","3","1"
"1000000US550250002022005","Block 2005, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","261","117","1","7","6","2","2","1","2","2","6","6","8","12","9","11","19","1","8","4","3","2","3","0","2","144","3","3","10","6","3","0","3","2","10","9","9","9","17","12","16","8","8","7","4","1","2","1","1"
"1000000US550250002022006","Block 2006, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250002022007","Block 2007, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","13","6","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","1","0","1","0","7","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","0","1","0","1","0","1"
"1000000US550250002022008","Block 2008, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250002022009","Block 2009, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","38","15","0","1","0","0","0","0","0","0","4","0","0","2","2","1","2","0","1","0","0","1","1","0","0","23","1","0","0","0","0","0","0","0","2","1","1","2","2","2","4","0","1","0","3","2","0","0","2"
"1000000US550250002022010","Block 2010, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","305","142","6","9","11","5","3","0","0","8","29","15","10","7","4","13","6","5","2","1","3","2","2","0","1","163","9","4","11","6","4","0","0","13","29","24","14","7","7","12","6","6","4","1","1","2","1","1","1"
"1000000US550250002022011","Block 2011, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250002022012","Block 2012, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","459","201","10","3","7","5","0","2","1","10","54","25","10","16","5","8","6","1","4","2","1","6","6","12","7","258","12","5","4","0","0","3","0","18","42","22","14","12","11","12","17","4","10","8","6","16","15","14","13"
"1000000US550250002022013","Block 2013, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","105","56","2","5","2","3","1","0","0","3","6","3","4","5","1","6","5","2","4","0","1","1","2","0","0","49","2","3","2","3","0","2","0","4","6","2","0","3","6","4","5","1","1","1","0","1","2","1","0"
"1000000US550250002022014","Block 2014, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","74","34","0","3","2","3","0","0","0","0","0","0","2","3","5","4","5","0","1","2","1","0","1","1","1","40","1","2","5","1","0","1","0","1","1","1","2","2","5","2","5","2","1","1","2","1","1","1","2"
"1000000US550250002022015","Block 2015, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","229","126","9","4","3","1","1","2","1","12","25","23","10","11","5","5","5","2","1","1","2","0","1","2","0","103","3","3","1","2","1","0","0","19","15","11","7","7","8","9","3","0","4","0","3","3","1","3","0"
"1000000US550250002022016","Block 2016, Block Group 2, Census Tract 2.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250002041000","Block 1000, Block Group 1, Census Tract 2.04, Dane County, Wisconsin","88","41","3","1","3","1","2","0","1","2","1","1","3","0","3","8","4","2","2","1","0","1","1","0","1","47","1","1","0","1","2","0","2","2","5","1","1","2","2","7","5","1","2","2","0","4","1","4","1"
"1000000US550250002041001","Block 1001, Block Group 1, Census Tract 2.04, Dane County, Wisconsin","15","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","0","10","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","3","1","0","0","0","1","1","0"
"1000000US550250002041002","Block 1002, Block Group 1, Census Tract 2.04, Dane County, Wisconsin","316","167","9","15","11","12","4","0","3","2","8","6","6","9","7","15","22","13","5","4","5","5","1","3","2","149","6","2","9","8","5","0","1","5","9","5","8","6","11","19","20","6","9","2","7","4","4","2","1"
"1000000US550250002041003","Block 1003, Block Group 1, Census Tract 2.04, Dane County, Wisconsin","6","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1000000US550250002041004","Block 1004, Block Group 1, Census Tract 2.04, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250002041005","Block 1005, Block Group 1, Census Tract 2.04, Dane County, Wisconsin","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1000000US550250002041006","Block 1006, Block Group 1, Census Tract 2.04, Dane County, Wisconsin","111","55","3","3","2","0","2","0","0","2","3","1","2","3","6","3","7","2","2","2","5","4","2","0","1","56","1","5","3","3","0","0","0","1","3","1","1","5","3","9","7","2","3","2","1","3","2","1","0"
"1000000US550250002041007","Block 1007, Block Group 1, Census Tract 2.04, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250002041008","Block 1008, Block Group 1, Census Tract 2.04, Dane County, Wisconsin","98","54","2","6","7","1","1","0","0","0","2","0","5","4","3","3","8","3","6","0","0","1","1","1","0","44","3","1","1","2","0","0","0","0","0","4","4","4","4","7","8","3","2","0","0","0","1","0","0"
"1000000US550250002041009","Block 1009, Block Group 1, Census Tract 2.04, Dane County, Wisconsin","93","44","2","7","2","0","0","0","0","0","1","1","3","1","2","1","4","2","3","1","2","5","4","2","1","49","1","1","5","2","1","0","0","1","0","1","3","3","3","5","3","2","2","3","1","6","2","2","2"
"1000000US550250002041010","Block 1010, Block Group 1, Census Tract 2.04, Dane County, Wisconsin","732","279","59","37","31","14","6","9","3","10","12","15","5","14","7","8","11","7","5","3","6","9","3","3","2","453","72","32","26","18","30","14","23","27","30","24","17","15","19","17","13","8","14","6","13","13","10","10","2"
"1000000US550250002041011","Block 1011, Block Group 1, Census Tract 2.04, Dane County, Wisconsin","18","7","1","1","0","0","0","0","0","2","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","11","5","2","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0"
"1000000US550250002041012","Block 1012, Block Group 1, Census Tract 2.04, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250002041013","Block 1013, Block Group 1, Census Tract 2.04, Dane County, Wisconsin","45","20","1","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","3","1","4","2","2","2","2","25","0","0","0","0","0","0","0","0","0","1","0","1","0","1","2","2","2","2","5","2","4","2","1"
"1000000US550250002041014","Block 1014, Block Group 1, Census Tract 2.04, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250002042000","Block 2000, Block Group 2, Census Tract 2.04, Dane County, Wisconsin","380","167","7","5","4","2","2","0","1","20","29","12","14","11","8","6","13","6","8","5","2","4","6","1","1","213","16","9","3","5","0","2","1","21","30","15","17","5","10","7","27","4","9","6","4","10","7","2","3"
"1000000US550250002042001","Block 2001, Block Group 2, Census Tract 2.04, Dane County, Wisconsin","24","10","0","0","1","0","0","0","0","0","0","0","1","1","0","2","3","1","0","0","1","0","0","0","0","14","0","0","0","1","0","0","0","0","1","1","0","0","1","3","4","1","1","0","0","0","1","0","0"
"1000000US550250002042002","Block 2002, Block Group 2, Census Tract 2.04, Dane County, Wisconsin","24","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","3","1","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","2","1","1","2","5","1","2"
"1000000US550250002042003","Block 2003, Block Group 2, Census Tract 2.04, Dane County, Wisconsin","507","251","12","22","13","15","6","1","1","5","8","9","11","12","17","19","22","9","14","9","8","13","9","10","6","256","11","13","19","8","1","0","0","2","5","13","12","17","12","25","24","7","15","12","15","13","14","14","4"
"1000000US550250002042004","Block 2004, Block Group 2, Census Tract 2.04, Dane County, Wisconsin","31","17","2","1","1","2","1","0","0","1","1","3","0","0","2","2","0","0","0","1","0","0","0","0","0","14","0","0","1","2","0","0","0","0","0","2","1","0","3","2","0","0","1","0","1","0","0","1","0"
